,Propeller Imbalance,Total Propeller Torque,Torque Ratio,time
5333,0.0,492.424,1.0,6601
5334,0.0,664.536,1.0,6600
5335,0.0,875.976,1.0,6599
5336,0.0,1289.608,1.0,6598
5337,0.0,16.486,1.0,6597
5338,0.0,61.592,1.0,6596
5339,0.0,120.696,1.0,6595
5340,0.0,227.53,1.0,6594
5341,0.0,350.54,1.0,6593
5342,0.0,492.476,1.0,6592
5343,0.0,664.262,1.0,6591
5344,0.0,876.0,1.0,6590
5345,0.0,1289.626,1.0,6589
5346,0.0,13.022,1.0,6588
5347,0.0,61.64,1.0,6587
5348,0.0,120.706,1.0,6586
5349,0.0,227.568,1.0,6585
5350,0.0,350.558,1.0,6584
5351,0.0,492.438,1.0,6583
5352,0.0,664.458,1.0,6582
5353,0.0,875.92,1.0,6581
5354,0.0,1290.124,1.0,6580
5355,0.0,11.554,1.0,6579
5356,0.0,62.15,1.0,6578
5357,0.0,120.706,1.0,6577
5358,0.0,227.52,1.0,6576
5359,0.0,350.634,1.0,6575
5360,0.0,492.598,1.0,6574
5361,0.0,664.382,1.0,6573
5362,0.0,876.088,1.0,6572
5363,0.0,1290.31,1.0,6571
5364,0.0,10.772,1.0,6570
5365,0.0,62.632,1.0,6569
5366,0.0,120.702,1.0,6568
5367,0.0,227.57,1.0,6567
5368,0.0,350.634,1.0,6566
5369,0.0,492.504,1.0,6565
5370,0.0,664.23,1.0,6564
5371,0.0,876.002,1.0,6563
5372,0.0,1289.682,1.0,6562
5373,0.0,10.822,1.0,6561
5374,0.0,62.94,1.0,6560
5375,0.0,120.704,1.0,6559
5376,0.0,227.57,1.0,6558
5377,0.0,350.638,1.0,6557
5378,0.0,492.59,1.0,6556
5379,0.0,664.224,1.0,6555
5380,0.0,875.988,1.0,6554
5381,0.0,1290.308,1.0,6553
5382,0.0,16.032,1.0,6552
5383,0.0,47.768,1.0,6551
5384,0.0,120.636,1.0,6550
5385,0.0,227.51,1.0,6549
5386,0.0,350.474,1.0,6548
5387,0.0,491.88,1.0,6547
5388,0.0,664.76,1.0,6546
5389,0.0,876.092,1.0,6545
5390,0.0,1289.744,1.0,6544
5391,0.0,14.214,1.0,6543
5392,0.0,49.602,1.0,6542
5393,0.0,120.646,1.0,6541
5394,0.0,227.508,1.0,6540
5395,0.0,350.49,1.0,6539
5396,0.0,491.992,1.0,6538
5397,0.0,664.746,1.0,6537
5398,0.0,875.934,1.0,6536
5399,0.0,1289.892,1.0,6535
5400,0.0,12.666,1.0,6534
5401,0.0,49.988,1.0,6533
5402,0.0,120.656,1.0,6532
5403,0.0,227.488,1.0,6531
5404,0.0,350.456,1.0,6530
5405,0.0,491.836,1.0,6529
5406,0.0,664.736,1.0,6528
5407,0.0,876.056,1.0,6527
5408,0.0,1289.612,1.0,6526
5409,0.0,12.61,1.0,6525
5410,0.0,51.122,1.0,6524
5411,0.0,120.648,1.0,6523
5412,0.0,227.504,1.0,6522
5413,0.0,350.556,1.0,6521
5414,0.0,491.878,1.0,6520
5415,0.0,664.644,1.0,6519
5416,0.0,876.198,1.0,6518
5417,0.0,1289.612,1.0,6517
5418,0.0,13.58,1.0,6516
5419,0.0,50.924,1.0,6515
5420,0.0,120.66,1.0,6514
5421,0.0,227.53,1.0,6513
5422,0.0,350.482,1.0,6512
5423,0.0,491.992,1.0,6511
5424,0.0,664.692,1.0,6510
5425,0.0,875.934,1.0,6509
5426,0.0,1289.702,1.0,6508
5427,0.0,15.248,1.0,6507
5428,0.0,52.862,1.0,6506
5429,0.0,120.662,1.0,6505
5430,0.0,227.526,1.0,6504
5431,0.0,350.472,1.0,6503
5432,0.0,491.876,1.0,6502
5433,0.0,664.702,1.0,6501
5434,0.0,876.036,1.0,6500
5435,0.0,1289.502,1.0,6499
5436,0.0,17.71,1.0,6498
5437,0.0,54.456,1.0,6497
5438,0.0,120.666,1.0,6496
5439,0.0,227.536,1.0,6495
5440,0.0,350.474,1.0,6494
5441,0.0,491.87,1.0,6493
5442,0.0,664.69,1.0,6492
5443,0.0,875.926,1.0,6491
5444,0.0,1289.48,1.0,6490
5445,0.0,21.728,1.0,6489
5446,0.0,54.632,1.0,6488
5447,0.0,120.668,1.0,6487
5448,0.0,227.536,1.0,6486
5449,0.0,350.57,1.0,6485
5450,0.0,491.876,1.0,6484
5451,0.0,664.534,1.0,6483
5452,0.0,876.148,1.0,6482
5453,0.0,1289.648,1.0,6481
5454,0.0,22.332,1.0,6480
5455,0.0,54.378,1.0,6479
5456,0.0,120.664,1.0,6478
5457,0.0,227.528,1.0,6477
5458,0.0,350.486,1.0,6476
5459,0.0,491.91,1.0,6475
5460,0.0,664.466,1.0,6474
5461,0.0,876.054,1.0,6473
5462,0.0,1289.934,1.0,6472
5463,0.0,18.05,1.0,6471
5464,0.0,55.814,1.0,6470
5465,0.0,120.664,1.0,6469
5466,0.0,227.542,1.0,6468
5467,0.0,350.584,1.0,6467
5468,0.0,491.966,1.0,6466
5469,0.0,664.62,1.0,6465
5470,0.0,876.012,1.0,6464
5471,0.0,1289.602,1.0,6463
5472,0.0,12.476,1.0,6462
5473,0.0,57.09,1.0,6461
5474,0.0,120.676,1.0,6460
5475,0.0,227.532,1.0,6459
5476,0.0,350.504,1.0,6458
5477,0.0,492.076,1.0,6457
5478,0.0,664.602,1.0,6456
5479,0.0,876.196,1.0,6455
5480,0.0,1290.126,1.0,6454
5481,0.0,11.016,1.0,6453
5482,0.0,57.538,1.0,6452
5483,0.0,120.682,1.0,6451
5484,0.0,227.536,1.0,6450
5485,0.0,350.56,1.0,6449
5486,0.0,492.252,1.0,6448
5487,0.0,664.476,1.0,6447
5488,0.0,875.978,1.0,6446
5489,0.0,1290.198,1.0,6445
5490,0.0,11.464,1.0,6444
5491,0.0,58.716,1.0,6443
5492,0.0,120.684,1.0,6442
5493,0.0,227.516,1.0,6441
5494,0.0,350.578,1.0,6440
5495,0.0,492.496,1.0,6439
5496,0.0,664.45,1.0,6438
5497,0.0,876.214,1.0,6437
5498,0.0,1290.236,1.0,6436
5499,0.0,14.172,1.0,6435
5500,0.0,58.094,1.0,6434
5501,0.0,120.67,1.0,6433
5502,0.0,227.544,1.0,6432
5503,0.0,350.558,1.0,6431
5504,0.0,492.364,1.0,6430
5505,0.0,664.518,1.0,6429
5506,0.0,876.206,1.0,6428
5507,0.0,1289.53,1.0,6427
5508,0.0,17.69,1.0,6426
5509,0.0,59.488,1.0,6425
5510,0.0,120.68,1.0,6424
5511,0.0,227.55,1.0,6423
5512,0.0,350.604,1.0,6422
5513,0.0,492.508,1.0,6421
5514,0.0,664.494,1.0,6420
5515,0.0,875.912,1.0,6419
5516,0.0,1290.182,1.0,6418
5517,0.0,20.544,1.0,6417
5518,0.0,59.622,1.0,6416
5519,0.0,120.682,1.0,6415
5520,0.0,227.548,1.0,6414
5521,0.0,350.51,1.0,6413
5522,0.0,492.448,1.0,6412
5523,0.0,664.59,1.0,6411
5524,0.0,876.08,1.0,6410
5525,0.0,1290.224,1.0,6409
5526,0.0,22.17,1.0,6408
5527,0.0,60.346,1.0,6407
5528,0.0,120.694,1.0,6406
5529,0.0,227.546,1.0,6405
5530,0.0,350.608,1.0,6404
5531,0.0,492.514,1.0,6403
5532,0.0,664.396,1.0,6402
5533,0.0,876.092,1.0,6401
5534,0.0,1290.194,1.0,6400
5535,0.0,22.716,1.0,6399
5536,0.0,60.806,1.0,6398
5537,0.0,120.692,1.0,6397
5538,0.0,227.56,1.0,6396
5539,0.0,350.542,1.0,6395
5540,0.0,492.406,1.0,6394
5541,0.0,664.308,1.0,6393
5542,0.0,875.902,1.0,6392
5543,0.0,1289.84,1.0,6391
5544,0.0,22.574,1.0,6390
5545,0.0,61.27,1.0,6389
5546,0.0,120.698,1.0,6388
5547,0.0,227.544,1.0,6387
5548,0.0,350.53,1.0,6386
5549,0.0,492.41,1.0,6385
5550,0.0,664.32,1.0,6384
5551,0.0,875.922,1.0,6383
5552,0.0,1289.866,1.0,6382
5553,0.0,21.444,1.0,6381
5554,0.0,61.14,1.0,6380
5555,0.0,120.702,1.0,6379
5556,0.0,227.55,1.0,6378
5557,0.0,350.552,1.0,6377
5558,0.0,492.446,1.0,6376
5559,0.0,664.374,1.0,6375
5560,0.0,875.984,1.0,6374
5561,0.0,1289.84,1.0,6373
5562,0.0,19.05,1.0,6372
5563,0.0,61.666,1.0,6371
5564,0.0,120.688,1.0,6370
5565,0.0,227.562,1.0,6369
5566,0.0,350.596,1.0,6368
5567,0.0,492.424,1.0,6367
5568,0.0,664.364,1.0,6366
5569,0.0,875.996,1.0,6365
5570,0.0,1290.16,1.0,6364
5571,0.0,17.61,1.0,6363
5572,0.0,62.428,1.0,6362
5573,0.0,120.696,1.0,6361
5574,0.0,227.566,1.0,6360
5575,0.0,350.624,1.0,6359
5576,0.0,492.508,1.0,6358
5577,0.0,664.546,1.0,6357
5578,0.0,875.906,1.0,6356
5579,0.0,1290.042,1.0,6355
5580,0.0,14.426,1.0,6354
5581,0.0,62.4,1.0,6353
5582,0.0,120.696,1.0,6352
5583,0.0,227.526,1.0,6351
5584,0.0,350.618,1.0,6350
5585,0.0,492.442,1.0,6349
5586,0.0,664.53,1.0,6348
5587,0.0,876.03,1.0,6347
5588,0.0,1290.206,1.0,6346
5589,0.0,11.876,1.0,6345
5590,0.0,62.786,1.0,6344
5591,0.0,120.71,1.0,6343
5592,0.0,227.562,1.0,6342
5593,0.0,350.534,1.0,6341
5594,0.0,492.474,1.0,6340
5595,0.0,664.284,1.0,6339
5596,0.0,876.184,1.0,6338
5597,0.0,1289.974,1.0,6337
5598,0.0,10.99,1.0,6336
5599,0.0,62.724,1.0,6335
5600,0.0,120.7,1.0,6334
5601,0.0,227.562,1.0,6333
5602,0.0,350.552,1.0,6332
5603,0.0,492.454,1.0,6331
5604,0.0,664.34,1.0,6330
5605,0.0,876.19,1.0,6329
5606,0.0,1289.976,1.0,6328
5607,0.0,10.798,1.0,6327
5608,0.0,62.812,1.0,6326
5609,0.0,120.716,1.0,6325
5610,0.0,227.56,1.0,6324
5611,0.0,350.552,1.0,6323
5612,0.0,492.48,1.0,6322
5613,0.0,664.242,1.0,6321
5614,0.0,876.174,1.0,6320
5615,0.0,1290.058,1.0,6319
5616,0.0,17.292,1.0,6318
5617,0.0,48.624,1.0,6317
5618,0.0,120.64,1.0,6316
5619,0.0,227.514,1.0,6315
5620,0.0,350.45,1.0,6314
5621,0.0,491.844,1.0,6313
5622,0.0,664.586,1.0,6312
5623,0.0,876.178,1.0,6311
5624,0.0,1289.386,1.0,6310
5625,0.0,15.27,1.0,6309
5626,0.0,50.48,1.0,6308
5627,0.0,120.652,1.0,6307
5628,0.0,227.52,1.0,6306
5629,0.0,350.544,1.0,6305
5630,0.0,491.836,1.0,6304
5631,0.0,664.762,1.0,6303
5632,0.0,876.204,1.0,6302
5633,0.0,1290.034,1.0,6301
5634,0.0,13.384,1.0,6300
5635,0.0,50.454,1.0,6299
5636,0.0,120.628,1.0,6298
5637,0.0,227.52,1.0,6297
5638,0.0,350.474,1.0,6296
5639,0.0,491.834,1.0,6295
5640,0.0,664.654,1.0,6294
5641,0.0,875.918,1.0,6293
5642,0.0,1289.604,1.0,6292
5643,0.0,12.582,1.0,6291
5644,0.0,51.986,1.0,6290
5645,0.0,120.648,1.0,6289
5646,0.0,227.486,1.0,6288
5647,0.0,350.532,1.0,6287
5648,0.0,491.88,1.0,6286
5649,0.0,664.468,1.0,6285
5650,0.0,875.922,1.0,6284
5651,0.0,1289.532,1.0,6283
5652,0.0,12.71,1.0,6282
5653,0.0,52.834,1.0,6281
5654,0.0,120.658,1.0,6280
5655,0.0,227.516,1.0,6279
5656,0.0,350.544,1.0,6278
5657,0.0,491.836,1.0,6277
5658,0.0,664.71,1.0,6276
5659,0.0,876.16,1.0,6275
5660,0.0,1290.018,1.0,6274
5661,0.0,14.386,1.0,6273
5662,0.0,53.768,1.0,6272
5663,0.0,120.646,1.0,6271
5664,0.0,227.498,1.0,6270
5665,0.0,350.472,1.0,6269
5666,0.0,491.94,1.0,6268
5667,0.0,664.702,1.0,6267
5668,0.0,875.94,1.0,6266
5669,0.0,1289.74,1.0,6265
5670,0.0,16.036,1.0,6264
5671,0.0,55.174,1.0,6263
5672,0.0,120.662,1.0,6262
5673,0.0,227.524,1.0,6261
5674,0.0,350.552,1.0,6260
5675,0.0,491.85,1.0,6259
5676,0.0,664.456,1.0,6258
5677,0.0,876.142,1.0,6257
5678,0.0,1289.886,1.0,6256
5679,0.0,19.366,1.0,6255
5680,0.0,55.956,1.0,6254
5681,0.0,120.666,1.0,6253
5682,0.0,227.526,1.0,6252
5683,0.0,350.54,1.0,6251
5684,0.0,491.902,1.0,6250
5685,0.0,664.554,1.0,6249
5686,0.0,876.018,1.0,6248
5687,0.0,1290.184,1.0,6247
5688,0.0,22.012,1.0,6246
5689,0.0,56.678,1.0,6245
5690,0.0,120.662,1.0,6244
5691,0.0,227.528,1.0,6243
5692,0.0,350.518,1.0,6242
5693,0.0,491.966,1.0,6241
5694,0.0,664.588,1.0,6240
5695,0.0,876.216,1.0,6239
5696,0.0,1289.924,1.0,6238
5697,0.0,21.966,1.0,6237
5698,0.0,56.854,1.0,6236
5699,0.0,120.664,1.0,6235
5700,0.0,227.502,1.0,6234
5701,0.0,350.498,1.0,6233
5702,0.0,492.066,1.0,6232
5703,0.0,664.438,1.0,6231
5704,0.0,875.934,1.0,6230
5705,0.0,1290.154,1.0,6229
5706,0.0,15.846,1.0,6228
5707,0.0,57.604,1.0,6227
5708,0.0,120.666,1.0,6226
5709,0.0,227.54,1.0,6225
5710,0.0,350.58,1.0,6224
5711,0.0,491.97,1.0,6223
5712,0.0,664.394,1.0,6222
5713,0.0,876.016,1.0,6221
5714,0.0,1289.53,1.0,6220
5715,0.0,11.556,1.0,6219
5716,0.0,59.22,1.0,6218
5717,0.0,120.674,1.0,6217
5718,0.0,227.508,1.0,6216
5719,0.0,350.528,1.0,6215
5720,0.0,492.18,1.0,6214
5721,0.0,664.544,1.0,6213
5722,0.0,876.182,1.0,6212
5723,0.0,1289.77,1.0,6211
5724,0.0,11.214,1.0,6210
5725,0.0,59.444,1.0,6209
5726,0.0,120.682,1.0,6208
5727,0.0,227.544,1.0,6207
5728,0.0,350.486,1.0,6206
5729,0.0,492.3,1.0,6205
5730,0.0,664.498,1.0,6204
5731,0.0,876.154,1.0,6203
5732,0.0,1289.578,1.0,6202
5733,0.0,12.68,1.0,6201
5734,0.0,59.336,1.0,6200
5735,0.0,120.668,1.0,6199
5736,0.0,227.54,1.0,6198
5737,0.0,350.526,1.0,6197
5738,0.0,492.374,1.0,6196
5739,0.0,664.562,1.0,6195
5740,0.0,875.908,1.0,6194
5741,0.0,1289.632,1.0,6193
5742,0.0,15.29,1.0,6192
5743,0.0,60.652,1.0,6191
5744,0.0,120.66,1.0,6190
5745,0.0,227.55,1.0,6189
5746,0.0,350.586,1.0,6188
5747,0.0,492.366,1.0,6187
5748,0.0,664.518,1.0,6186
5749,0.0,876.126,1.0,6185
5750,0.0,1290.146,1.0,6184
5751,0.0,18.718,1.0,6183
5752,0.0,60.736,1.0,6182
5753,0.0,120.686,1.0,6181
5754,0.0,227.518,1.0,6180
5755,0.0,350.53,1.0,6179
5756,0.0,492.364,1.0,6178
5757,0.0,664.504,1.0,6177
5758,0.0,876.18,1.0,6176
5759,0.0,1289.636,1.0,6175
5760,0.0,20.998,1.0,6174
5761,0.0,60.782,1.0,6173
5762,0.0,120.692,1.0,6172
5763,0.0,227.554,1.0,6171
5764,0.0,350.51,1.0,6170
5765,0.0,492.502,1.0,6169
5766,0.0,664.348,1.0,6168
5767,0.0,876.042,1.0,6167
5768,0.0,1289.788,1.0,6166
5769,0.0,22.366,1.0,6165
5770,0.0,61.642,1.0,6164
5771,0.0,120.686,1.0,6163
5772,0.0,227.514,1.0,6162
5773,0.0,350.508,1.0,6161
5774,0.0,492.38,1.0,6160
5775,0.0,664.36,1.0,6159
5776,0.0,876.088,1.0,6158
5777,0.0,1289.872,1.0,6157
5778,0.0,22.772,1.0,6156
5779,0.0,61.528,1.0,6155
5780,0.0,120.696,1.0,6154
5781,0.0,227.552,1.0,6153
5782,0.0,350.54,1.0,6152
5783,0.0,492.464,1.0,6151
5784,0.0,664.346,1.0,6150
5785,0.0,875.912,1.0,6149
5786,0.0,1290.27,1.0,6148
5787,0.0,22.072,1.0,6147
5788,0.0,62.446,1.0,6146
5789,0.0,120.7,1.0,6145
5790,0.0,227.518,1.0,6144
5791,0.0,350.616,1.0,6143
5792,0.0,492.484,1.0,6142
5793,0.0,664.3,1.0,6141
5794,0.0,876.194,1.0,6140
5795,0.0,1289.64,1.0,6139
5796,0.0,21.072,1.0,6138
5797,0.0,62.318,1.0,6137
5798,0.0,120.7,1.0,6136
5799,0.0,227.56,1.0,6135
5800,0.0,350.526,1.0,6134
5801,0.0,492.546,1.0,6133
5802,0.0,664.544,1.0,6132
5803,0.0,876.09,1.0,6131
5804,0.0,1289.846,1.0,6130
5805,0.0,19.042,1.0,6129
5806,0.0,62.702,1.0,6128
5807,0.0,120.696,1.0,6127
5808,0.0,227.542,1.0,6126
5809,0.0,350.564,1.0,6125
5810,0.0,492.416,1.0,6124
5811,0.0,664.286,1.0,6123
5812,0.0,876.184,1.0,6122
5813,0.0,1290.248,1.0,6121
5814,0.0,15.236,1.0,6120
5815,0.0,62.77,1.0,6119
5816,0.0,120.692,1.0,6118
5817,0.0,227.536,1.0,6117
5818,0.0,350.624,1.0,6116
5819,0.0,492.43,1.0,6115
5820,0.0,664.406,1.0,6114
5821,0.0,875.994,1.0,6113
5822,0.0,1289.826,1.0,6112
5823,0.0,13.21,1.0,6111
5824,0.0,62.946,1.0,6110
5825,0.0,120.692,1.0,6109
5826,0.0,227.562,1.0,6108
5827,0.0,350.524,1.0,6107
5828,0.0,492.574,1.0,6106
5829,0.0,664.378,1.0,6105
5830,0.0,876.184,1.0,6104
5831,0.0,1290.188,1.0,6103
5832,0.0,11.558,1.0,6102
5833,0.0,62.952,1.0,6101
5834,0.0,120.712,1.0,6100
5835,0.0,227.568,1.0,6099
5836,0.0,350.53,1.0,6098
5837,0.0,492.53,1.0,6097
5838,0.0,664.264,1.0,6096
5839,0.0,876.134,1.0,6095
5840,0.0,1290.098,1.0,6094
5841,0.0,10.794,1.0,6093
5842,0.0,62.97,1.0,6092
5843,0.0,120.696,1.0,6091
5844,0.0,227.518,1.0,6090
5845,0.0,350.618,1.0,6089
5846,0.0,492.5,1.0,6088
5847,0.0,664.284,1.0,6087
5848,0.0,876.202,1.0,6086
5849,0.0,1289.692,1.0,6085
5850,0.0,17.604,1.0,6084
5851,0.0,49.684,1.0,6083
5852,0.0,120.644,1.0,6082
5853,0.0,227.496,1.0,6081
5854,0.0,350.44,1.0,6080
5855,0.0,491.96,1.0,6079
5856,0.0,664.792,1.0,6078
5857,0.0,875.942,1.0,6077
5858,0.0,1289.988,1.0,6076
5859,0.0,16.064,1.0,6075
5860,0.0,51.364,1.0,6074
5861,0.0,120.636,1.0,6073
5862,0.0,227.49,1.0,6072
5863,0.0,350.516,1.0,6071
5864,0.0,491.988,1.0,6070
5865,0.0,664.512,1.0,6069
5866,0.0,876.158,1.0,6068
5867,0.0,1289.74,1.0,6067
5868,0.0,14.148,1.0,6066
5869,0.0,52.064,1.0,6065
5870,0.0,120.65,1.0,6064
5871,0.0,227.518,1.0,6063
5872,0.0,350.472,1.0,6062
5873,0.0,491.868,1.0,6061
5874,0.0,664.5,1.0,6060
5875,0.0,875.914,1.0,6059
5876,0.0,1290.118,1.0,6058
5877,0.0,12.932,1.0,6057
5878,0.0,52.398,1.0,6056
5879,0.0,120.654,1.0,6055
5880,0.0,227.526,1.0,6054
5881,0.0,350.554,1.0,6053
5882,0.0,491.962,1.0,6052
5883,0.0,664.666,1.0,6051
5884,0.0,876.186,1.0,6050
5885,0.0,1289.588,1.0,6049
5886,0.0,12.54,1.0,6048
5887,0.0,53.506,1.0,6047
5888,0.0,120.658,1.0,6046
5889,0.0,227.526,1.0,6045
5890,0.0,350.516,1.0,6044
5891,0.0,491.998,1.0,6043
5892,0.0,664.574,1.0,6042
5893,0.0,875.902,1.0,6041
5894,0.0,1290.104,1.0,6040
5895,0.0,13.444,1.0,6039
5896,0.0,54.082,1.0,6038
5897,0.0,120.648,1.0,6037
5898,0.0,227.528,1.0,6036
5899,0.0,350.554,1.0,6035
5900,0.0,491.848,1.0,6034
5901,0.0,664.484,1.0,6033
5902,0.0,876.146,1.0,6032
5903,0.0,1289.572,1.0,6031
5904,0.0,15.246,1.0,6030
5905,0.0,54.576,1.0,6029
5906,0.0,120.664,1.0,6028
5907,0.0,227.518,1.0,6027
5908,0.0,350.512,1.0,6026
5909,0.0,491.84,1.0,6025
5910,0.0,664.486,1.0,6024
5911,0.0,875.998,1.0,6023
5912,0.0,1289.47,1.0,6022
5913,0.0,16.88,1.0,6021
5914,0.0,55.56,1.0,6020
5915,0.0,120.64,1.0,6019
5916,0.0,227.5,1.0,6018
5917,0.0,350.468,1.0,6017
5918,0.0,491.844,1.0,6016
5919,0.0,664.696,1.0,6015
5920,0.0,876.168,1.0,6014
5921,0.0,1289.704,1.0,6013
5922,0.0,20.78,1.0,6012
5923,0.0,56.69,1.0,6011
5924,0.0,120.668,1.0,6010
5925,0.0,227.528,1.0,6009
5926,0.0,350.472,1.0,6008
5927,0.0,491.912,1.0,6007
5928,0.0,664.672,1.0,6006
5929,0.0,875.904,1.0,6005
5930,0.0,1289.978,1.0,6004
5931,0.0,22.458,1.0,6003
5932,0.0,57.74,1.0,6002
5933,0.0,120.668,1.0,6001
5934,0.0,227.536,1.0,6000
5935,0.0,350.574,1.0,5999
5936,0.0,491.992,1.0,5998
5937,0.0,664.552,1.0,5997
5938,0.0,876.018,1.0,5996
5939,0.0,1289.74,1.0,5995
5940,0.0,20.338,1.0,5994
5941,0.0,58.99,1.0,5993
5942,0.0,120.662,1.0,5992
5943,0.0,227.51,1.0,5991
5944,0.0,350.522,1.0,5990
5945,0.0,491.916,1.0,5989
5946,0.0,664.68,1.0,5988
5947,0.0,876.158,1.0,5987
5948,0.0,1290.2,1.0,5986
5949,0.0,13.684,1.0,5985
5950,0.0,60.216,1.0,5984
5951,0.0,120.676,1.0,5983
5952,0.0,227.538,1.0,5982
5953,0.0,350.548,1.0,5981
5954,0.0,492.104,1.0,5980
5955,0.0,664.408,1.0,5979
5956,0.0,875.906,1.0,5978
5957,0.0,1290.202,1.0,5977
5958,0.0,11.038,1.0,5976
5959,0.0,60.064,1.0,5975
5960,0.0,120.66,1.0,5974
5961,0.0,227.528,1.0,5973
5962,0.0,350.504,1.0,5972
5963,0.0,492.172,1.0,5971
5964,0.0,664.652,1.0,5970
5965,0.0,876.198,1.0,5969
5966,0.0,1289.806,1.0,5968
5967,0.0,11.49,1.0,5967
5968,0.0,60.548,1.0,5966
5969,0.0,120.68,1.0,5965
5970,0.0,227.504,1.0,5964
5971,0.0,350.532,1.0,5963
5972,0.0,492.33,1.0,5962
5973,0.0,664.614,1.0,5961
5974,0.0,875.922,1.0,5960
5975,0.0,1290.142,1.0,5959
5976,0.0,14.37,1.0,5958
5977,0.0,61.484,1.0,5957
5978,0.0,120.67,1.0,5956
5979,0.0,227.492,1.0,5955
5980,0.0,350.49,1.0,5954
5981,0.0,492.516,1.0,5953
5982,0.0,664.5,1.0,5952
5983,0.0,876.136,1.0,5951
5984,0.0,1290.184,1.0,5950
5985,0.0,17.56,1.0,5949
5986,0.0,61.132,1.0,5948
5987,0.0,120.66,1.0,5947
5988,0.0,227.544,1.0,5946
5989,0.0,350.59,1.0,5945
5990,0.0,492.404,1.0,5944
5991,0.0,664.53,1.0,5943
5992,0.0,876.122,1.0,5942
5993,0.0,1289.588,1.0,5941
5994,0.0,20.246,1.0,5940
5995,0.0,61.514,1.0,5939
5996,0.0,120.688,1.0,5938
5997,0.0,227.546,1.0,5937
5998,0.0,350.496,1.0,5936
5999,0.0,492.384,1.0,5935
6000,0.0,664.58,1.0,5934
6001,0.0,876.212,1.0,5933
6002,0.0,1289.552,1.0,5932
6003,0.0,21.87,1.0,5931
6004,0.0,61.752,1.0,5930
6005,0.0,120.666,1.0,5929
6006,0.0,227.506,1.0,5928
6007,0.0,350.52,1.0,5927
6008,0.0,492.536,1.0,5926
6009,0.0,664.434,1.0,5925
6010,0.0,875.904,1.0,5924
6011,0.0,1289.926,1.0,5923
6012,0.0,22.766,1.0,5922
6013,0.0,61.906,1.0,5921
6014,0.0,120.694,1.0,5920
6015,0.0,227.54,1.0,5919
6016,0.0,350.606,1.0,5918
6017,0.0,492.408,1.0,5917
6018,0.0,664.444,1.0,5916
6019,0.0,876.068,1.0,5915
6020,0.0,1289.894,1.0,5914
6021,0.0,22.388,1.0,5913
6022,0.0,62.418,1.0,5912
6023,0.0,120.694,1.0,5911
6024,0.0,227.538,1.0,5910
6025,0.0,350.534,1.0,5909
6026,0.0,492.558,1.0,5908
6027,0.0,664.554,1.0,5907
6028,0.0,876.202,1.0,5906
6029,0.0,1290.182,1.0,5905
6030,0.0,20.946,1.0,5904
6031,0.0,62.32,1.0,5903
6032,0.0,120.684,1.0,5902
6033,0.0,227.548,1.0,5901
6034,0.0,350.604,1.0,5900
6035,0.0,492.472,1.0,5899
6036,0.0,664.55,1.0,5898
6037,0.0,876.084,1.0,5897
6038,0.0,1289.624,1.0,5896
6039,0.0,19.512,1.0,5895
6040,0.0,62.822,1.0,5894
6041,0.0,120.698,1.0,5893
6042,0.0,227.542,1.0,5892
6043,0.0,350.57,1.0,5891
6044,0.0,492.426,1.0,5890
6045,0.0,664.572,1.0,5889
6046,0.0,876.038,1.0,5888
6047,0.0,1289.842,1.0,5887
6048,0.0,16.948,1.0,5886
6049,0.0,63.01,1.0,5885
6050,0.0,120.702,1.0,5884
6051,0.0,227.562,1.0,5883
6052,0.0,350.52,1.0,5882
6053,0.0,492.582,1.0,5881
6054,0.0,664.366,1.0,5880
6055,0.0,875.918,1.0,5879
6056,0.0,1289.65,1.0,5878
6057,0.0,14.486,1.0,5877
6058,0.0,63.006,1.0,5876
6059,0.0,120.704,1.0,5875
6060,0.0,227.556,1.0,5874
6061,0.0,350.626,1.0,5873
6062,0.0,492.51,1.0,5872
6063,0.0,664.536,1.0,5871
6064,0.0,876.066,1.0,5870
6065,0.0,1290.304,1.0,5869
6066,0.0,11.694,1.0,5868
6067,0.0,62.994,1.0,5867
6068,0.0,120.7,1.0,5866
6069,0.0,227.558,1.0,5865
6070,0.0,350.542,1.0,5864
6071,0.0,492.438,1.0,5863
6072,0.0,664.544,1.0,5862
6073,0.0,876.038,1.0,5861
6074,0.0,1289.846,1.0,5860
6075,0.0,10.836,1.0,5859
6076,0.0,62.918,1.0,5858
6077,0.0,120.688,1.0,5857
6078,0.0,227.566,1.0,5856
6079,0.0,350.614,1.0,5855
6080,0.0,492.508,1.0,5854
6081,0.0,664.452,1.0,5853
6082,0.0,875.958,1.0,5852
6083,0.0,1289.86,1.0,5851
6084,0.0,18.55,1.0,5850
6085,0.0,50.54,1.0,5849
6086,0.0,120.642,1.0,5848
6087,0.0,227.49,1.0,5847
6088,0.0,350.528,1.0,5846
6089,0.0,491.952,1.0,5845
6090,0.0,664.564,1.0,5844
6091,0.0,876.0,1.0,5843
6092,0.0,1289.938,1.0,5842
6093,0.0,17.172,1.0,5841
6094,0.0,51.816,1.0,5840
6095,0.0,120.632,1.0,5839
6096,0.0,227.48,1.0,5838
6097,0.0,350.47,1.0,5837
6098,0.0,491.878,1.0,5836
6099,0.0,664.72,1.0,5835
6100,0.0,876.0,1.0,5834
6101,0.0,1289.548,1.0,5833
6102,0.0,15.428,1.0,5832
6103,0.0,52.414,1.0,5831
